"X","Gender","Race","Current.Age","TDCJ.Offense","Sentenced.Years","Sentence.Date","Year.of.Sentence","Sentenced.Age"
433,"M","W",61,"MURDER",80,"2/15/1982",1982,20
434,"M","W",61,"MURDER",20,"8/26/2011",2011,49
435,"M","B",79,"MURDER",30,"3/5/1997",1997,53
436,"M","W",60,"MURDER",55,"4/12/2013",2013,50
437,"M","H",71,"MURDER",40,"1/30/2012",2012,60
438,"M","W",61,"AGG ROBBERY",36,"2/4/1982",1982,20
439,"M","W",61,"MURDER",30,"1/8/2003",2003,41
440,"M","H",63,"MURDER",20,"4/4/2008",2008,48
441,"F","W",61,"MURDER",40,"4/27/2015",2015,53
442,"M","W",62,"MURDER",15,"10/6/2011",2011,50
443,"M","B",59,"MURDER",40,"9/12/2001",2001,37
444,"M","B",60,"MURDER",20,"11/21/2006",2006,43
445,"M","W",63,"AGG ROBBERY",45,"2/1/2002",2002,42
446,"M","W",60,"AGG ROBBERY",80,"3/1/2005",2005,42
447,"M","W",63,"MURDER",38,"9/13/2007",2007,47
448,"M","B",59,"MURDER",20,"4/14/2014",2014,50
449,"M","W",60,"MURDER",40,"7/29/1999",1999,36
450,"M","W",67,"MURDER",50,"3/29/1993",1993,37
451,"M","W",60,"AGG ROBBERY",50,"1/15/2013",2013,50
452,"M","B",61,"AGG ROBBERY",25,"5/25/2011",2011,49
453,"M","B",61,"MURDER",40,"8/30/2013",2013,51
454,"M","B",60,"AGG ROBBERY",52,"8/25/1986",1986,23
455,"M","W",63,"MURDER",30,"2/6/2015",2015,55
456,"M","H",84,"AGG ROBBERY",60,"3/1/2012",2012,73
457,"M","H",59,"MURDER",60,"2/5/2004",2004,40
458,"M","B",62,"AGG ROBBERY",50,"2/21/2006",2006,45
459,"M","H",69,"MURDER",40,"4/13/1995",1995,41
460,"M","W",59,"AGG ROBBERY",45,"11/7/2003",2003,39
461,"M","W",64,"MURDER",25,"8/18/2015",2015,56
462,"M","B",59,"AGG ROBBERY",50,"7/16/2001",2001,37
463,"M","B",64,"MURDER",35,"12/4/2015",2015,56
464,"M","B",59,"AGG ROBBERY",50,"12/3/2001",2001,37
465,"M","B",62,"AGG ROBBERY",60,"4/8/2003",2003,42
466,"M","B",59,"AGG ROBBERY",15,"7/10/2017",2017,53
467,"M","B",58,"MURDER",60,"5/2/2014",2014,49
468,"M","W",62,"MURDER",40,"9/1/1993",1993,32
469,"M","H",60,"MURDER",20,"8/31/2007",2007,44
470,"M","W",63,"MURDER",40,"9/1/1999",1999,39
471,"M","W",61,"AGG ROBBERY",25,"8/26/2014",2014,52
472,"M","B",58,"AGG ROBBERY",70,"9/17/1997",1997,32
473,"M","B",59,"AGG ROBBERY",12,"4/2/2014",2014,50
474,"M","B",72,"MURDER",45,"1/3/2005",2005,54
475,"M","W",64,"MURDER",40,"5/4/2016",2016,57
476,"M","B",60,"AGG ROBBERY",60,"1/31/2005",2005,42
477,"M","W",64,"MURDER",45,"5/1/2008",2008,49
478,"M","B",58,"MURDER",50,"4/13/2022",2022,57
479,"M","H",60,"MURDER",60,"9/16/2009",2009,46
480,"M","B",61,"AGG ROBBERY",40,"5/28/1996",1996,34
481,"M","B",62,"MURDER",30,"5/1/2009",2009,48
482,"M","H",60,"AGG ROBBERY",30,"7/10/2015",2015,52
483,"M","B",59,"MURDER",60,"12/10/2003",2003,39
484,"M","H",59,"AGG ROBBERY",50,"2/25/1983",1983,19
485,"M","B",58,"AGG ROBBERY",49,"1/21/1987",1987,22
486,"M","B",59,"AGG ROBBERY",30,"11/7/2013",2013,49
487,"M","W",62,"MURDER",50,"3/23/2007",2007,46
488,"M","B",59,"MURDER",99,"2/14/2003",2003,39
489,"M","H",61,"MURDER",50,"1/6/2016",2016,54
490,"M","H",60,"MURDER",99,"3/16/2006",2006,43
491,"M","B",61,"MURDER",40,"4/17/1995",1995,33
492,"M","B",58,"MURDER",60,"4/11/1989",1989,24
493,"M","H",59,"MURDER",50,"9/26/2014",2014,50
494,"M","W",65,"AGG ROBBERY",27,"8/3/2004",2004,46
495,"M","W",60,"MURDER",60,"5/19/1987",1987,24
496,"M","H",64,"MURDER",55,"3/13/1986",1986,27
497,"M","B",58,"MURDER",40,"11/2/2007",2007,42
498,"M","H",58,"AGG ROBBERY",27,"1/4/2010",2010,45
499,"M","B",59,"AGG ROBBERY",8,"3/6/2018",2018,54
500,"M","H",58,"AGG ROBBERY",20,"2/8/2013",2013,48
501,"M","H",59,"MURDER",15,"3/18/2015",2015,51
502,"M","H",58,"AGG ROBBERY",20,"3/30/2011",2011,46
503,"M","B",59,"MURDER",60,"12/5/1990",1990,26
504,"M","H",61,"MURDER",38,"9/8/2005",2005,43
505,"M","B",62,"MURDER",75,"9/12/1995",1995,34
506,"M","B",58,"MURDER",45,"9/20/2017",2017,52
507,"M","B",66,"MURDER",20,"8/20/2010",2010,53
508,"M","W",71,"MURDER",10,"2/7/2023",2023,71
509,"M","H",58,"MURDER",99,"7/29/1994",1994,29
510,"M","H",61,"MURDER",50,"1/21/2003",2003,41
511,"M","W",59,"AGG ROBBERY",30,"1/22/1998",1998,34
512,"M","B",58,"AGG ROBBERY",65,"2/20/1991",1991,26
513,"M","W",66,"MURDER",70,"8/18/2003",2003,46
514,"M","W",60,"AGG ROBBERY",25,"12/17/2009",2009,46
515,"M","W",66,"AGG ROBBERY",45,"6/27/2002",2002,45
516,"F","W",63,"MURDER",30,"8/10/2010",2010,50
517,"M","H",58,"AGG ROBBERY",25,"7/29/2005",2005,40
518,"M","H",58,"MURDER",40,"11/4/1996",1996,31
519,"F","W",58,"MURDER",25,"3/30/2011",2011,46
520,"M","B",61,"AGG ROBBERY",35,"8/22/2006",2006,44
521,"M","B",58,"MURDER",99,"9/3/2004",2004,39
522,"M","B",57,"AGG ROBBERY",99,"7/17/1996",1996,30
523,"M","W",66,"MURDER",20,"5/16/2022",2022,65
524,"M","H",65,"MURDER",40,"10/19/2010",2010,52
525,"M","W",69,"MURDER",35,"3/6/1997",1997,43
526,"M","B",58,"MURDER",99,"12/11/1996",1996,31
527,"M","B",62,"MURDER",65,"11/11/1987",1987,26
528,"M","B",60,"AGG ROBBERY",55,"5/2/2007",2007,44
529,"F","W",67,"MURDER",80,"7/28/2006",2006,50
530,"M","H",61,"MURDER",50,"5/13/2010",2010,48
531,"M","W",58,"MURDER",60,"10/23/1997",1997,32
532,"M","W",64,"MURDER",60,"3/5/1999",1999,40
533,"M","W",57,"AGG ROBBERY",35,"3/13/2000",2000,34
534,"M","H",71,"MURDER",33,"12/17/2021",2021,69
535,"M","B",62,"MURDER",30,"8/5/2002",2002,41
536,"M","W",63,"MURDER",20,"9/21/2015",2015,55
537,"M","W",57,"AGG ROBBERY",60,"12/7/1993",1993,27
538,"M","W",62,"AGG ROBBERY",35,"8/26/1999",1999,38
539,"M","B",58,"AGG ROBBERY",18,"4/26/2010",2010,45
540,"M","B",57,"AGG ROBBERY",40,"7/18/2003",2003,37
541,"M","B",60,"AGG ROBBERY",35,"11/12/1984",1984,21
542,"F","W",66,"MURDER",28,"11/10/2005",2005,48
543,"M","W",71,"MURDER",50,"3/24/2005",2005,53
544,"M","W",58,"MURDER",45,"4/18/2011",2011,46
545,"M","W",65,"MURDER",75,"1/22/1999",1999,41
546,"M","B",60,"MURDER",50,"5/23/2013",2013,50
547,"M","H",58,"MURDER",17,"1/8/2010",2010,45
548,"M","B",67,"MURDER",75,"7/14/2017",2017,61
549,"M","B",61,"MURDER",35,"10/6/1999",1999,37
550,"M","W",59,"MURDER",35,"12/7/1992",1992,28
551,"M","W",59,"MURDER",35,"7/16/2014",2014,50
552,"M","H",59,"MURDER",40,"4/28/2008",2008,44
553,"M","B",60,"AGG ROBBERY",35,"10/15/2012",2012,49
554,"M","B",63,"AGG ROBBERY",65,"11/21/1997",1997,37
555,"M","B",60,"AGG ROBBERY",45,"7/18/2008",2008,45
556,"M","B",57,"MURDER",40,"4/8/2002",2002,36
557,"M","H",77,"MURDER",99,"12/7/1999",1999,53
558,"M","W",66,"MURDER",40,"3/23/2006",2006,49
559,"M","W",59,"MURDER",40,"12/9/1998",1998,34
560,"M","W",59,"AGG ROBBERY",45,"5/28/2002",2002,38
561,"M","W",58,"AGG ROBBERY",35,"5/18/2000",2000,35
562,"M","W",58,"MURDER",99,"3/22/1996",1996,31
563,"M","H",66,"MURDER",67,"3/1/1991",1991,34
564,"M","H",57,"AGG ROBBERY",20,"11/9/2012",2012,46
565,"M","W",64,"MURDER",75,"6/18/2012",2012,53
566,"M","B",60,"MURDER",40,"2/27/2020",2020,57
567,"M","B",60,"MURDER",40,"4/1/1999",1999,36
568,"M","B",58,"MURDER",55,"7/7/1983",1983,18
569,"M","H",59,"MURDER",60,"5/13/2011",2011,47
570,"M","B",59,"MURDER",95,"12/2/1983",1983,19
571,"M","B",58,"AGG ROBBERY",60,"1/19/2007",2007,42
572,"M","B",58,"AGG ROBBERY",75,"10/28/1997",1997,32
573,"M","W",60,"MURDER",40,"7/3/2003",2003,40
574,"M","W",57,"MURDER",23,"3/21/2002",2002,36
575,"M","W",57,"MURDER",65,"8/16/1999",1999,33
576,"M","W",58,"MURDER",52,"11/8/1991",1991,26
577,"M","H",59,"AGG ROBBERY",30,"4/29/1998",1998,34
578,"M","B",57,"MURDER",45,"4/13/1983",1983,17
579,"M","B",58,"MURDER",50,"9/18/1996",1996,31
580,"M","W",59,"MURDER",65,"8/24/2005",2005,41
581,"M","H",69,"MURDER",20,"5/13/2021",2021,67
582,"M","B",58,"AGG ROBBERY",40,"1/30/1986",1986,21
583,"M","B",62,"MURDER",50,"12/19/2003",2003,42
584,"M","B",57,"MURDER",45,"7/10/2019",2019,53
585,"F","W",62,"MURDER",40,"8/25/2015",2015,54
586,"M","B",63,"MURDER",40,"11/15/2019",2019,59
587,"M","H",60,"MURDER",80,"3/23/2005",2005,42
588,"M","B",60,"MURDER",50,"10/25/2012",2012,49
589,"M","H",63,"AGG ROBBERY",30,"4/2/2002",2002,42
590,"F","W",73,"MURDER",99,"9/29/2010",2010,60
591,"F","W",63,"AGG ROBBERY",30,"3/31/2005",2005,45
592,"M","B",58,"MURDER",99,"11/14/1991",1991,26
593,"M","B",57,"AGG ROBBERY",50,"6/28/1999",1999,33
594,"M","H",62,"MURDER",50,"2/19/2008",2008,47
595,"M","B",61,"MURDER",99,"2/13/2007",2007,45
596,"M","H",69,"MURDER",30,"4/3/2002",2002,48
597,"M","H",63,"AGG ROBBERY",50,"2/16/1999",1999,39
598,"M","H",60,"AGG ROBBERY",18,"10/28/2015",2015,52
599,"M","W",60,"MURDER",50,"4/20/2001",2001,38
600,"M","H",67,"MURDER",45,"7/19/2010",2010,54
601,"M","B",63,"MURDER",75,"10/22/1985",1985,25
602,"M","B",59,"AGG ROBBERY",99,"9/3/1987",1987,23
603,"M","W",58,"AGG ROBBERY",66,"10/14/1985",1985,20
604,"M","W",58,"AGG ROBBERY",35,"12/16/2005",2005,40
605,"M","W",66,"MURDER",50,"3/24/2003",2003,46
606,"M","W",59,"MURDER",45,"4/1/1997",1997,33
607,"M","W",60,"AGG ROBBERY",40,"12/9/2010",2010,47
608,"M","H",79,"MURDER",40,"10/14/2008",2008,64
609,"M","W",57,"AGG ROBBERY",25,"11/25/2002",2002,36
610,"M","B",59,"AGG ROBBERY",27,"3/21/1996",1996,32
611,"M","B",63,"AGG ROBBERY",25,"3/16/2004",2004,44
612,"M","H",57,"MURDER",15,"2/19/2019",2019,53
613,"M","B",57,"AGG ROBBERY",35,"4/25/1995",1995,29
614,"M","B",63,"MURDER",99,"6/20/2014",2014,54
615,"M","W",78,"MURDER",50,"12/20/2016",2016,71
616,"M","H",58,"MURDER",36,"7/30/2010",2010,45
617,"M","B",58,"AGG ROBBERY",30,"2/17/2005",2005,40
618,"M","B",58,"MURDER",99,"8/13/1987",1987,22
619,"M","B",56,"AGG ROBBERY",55,"8/10/2006",2006,39
620,"M","H",60,"MURDER",20,"6/15/2018",2018,55
621,"M","B",59,"AGG ROBBERY",25,"4/18/2022",2022,58
622,"M","B",59,"MURDER",40,"4/27/2012",2012,48
623,"M","B",61,"AGG ROBBERY",60,"3/6/1985",1985,23
624,"M","H",59,"AGG ROBBERY",37,"12/8/2000",2000,36
625,"M","H",57,"MURDER",45,"4/3/1997",1997,31
626,"M","W",59,"MURDER",50,"6/27/2008",2008,44
627,"M","B",57,"MURDER",90,"12/12/1997",1997,31
628,"M","B",59,"AGG ROBBERY",99,"5/29/1997",1997,33
629,"M","W",72,"MURDER",20,"8/9/2006",2006,55
630,"M","W",57,"AGG ROBBERY",50,"5/20/1994",1994,28
631,"M","W",71,"MURDER",99,"9/17/2010",2010,58
632,"F","W",57,"MURDER",25,"8/9/2005",2005,39
633,"M","H",62,"MURDER",35,"9/10/2009",2009,48
634,"M","H",57,"MURDER",25,"8/31/2017",2017,51
635,"M","B",58,"AGG ROBBERY",48,"7/23/1999",1999,34
636,"M","B",58,"MURDER",8,"5/31/2022",2022,57
637,"M","W",56,"AGG ROBBERY",10,"2/14/2017",2017,50
638,"M","H",58,"MURDER",99,"6/5/1995",1995,30
639,"M","B",57,"AGG ROBBERY",50,"7/12/2012",2012,46
640,"M","H",57,"MURDER",40,"1/31/2008",2008,42
641,"M","W",57,"AGG ROBBERY",35,"11/30/2016",2016,50
642,"M","B",57,"AGG ROBBERY",30,"2/23/2010",2010,44
643,"M","B",56,"AGG ROBBERY",50,"7/11/2005",2005,38
644,"M","B",57,"AGG ROBBERY",10,"12/14/2021",2021,55
645,"M","W",60,"MURDER",40,"1/31/2022",2022,59
646,"M","H",57,"AGG ROBBERY",30,"10/13/2000",2000,34
647,"M","W",56,"AGG ROBBERY",20,"11/7/2005",2005,38
648,"M","B",57,"AGG ROBBERY",20,"4/12/2004",2004,38
649,"M","W",64,"MURDER",30,"7/22/2004",2004,45
650,"M","H",57,"MURDER",20,"6/13/2012",2012,46
651,"M","W",57,"AGG ROBBERY",48,"2/12/2003",2003,37
652,"M","H",59,"AGG ROBBERY",30,"4/20/1999",1999,35
653,"M","B",59,"AGG ROBBERY",35,"9/9/2015",2015,51
654,"M","B",57,"MURDER",60,"6/9/1994",1994,28
655,"M","H",58,"MURDER",65,"5/27/1999",1999,34
656,"M","B",58,"AGG ROBBERY",60,"5/3/2007",2007,42
657,"M","W",58,"MURDER",60,"11/23/2010",2010,45
658,"M","W",59,"AGG ROBBERY",15,"3/17/2022",2022,58
659,"M","B",57,"AGG ROBBERY",85,"4/14/2005",2005,39
660,"M","W",64,"MURDER",45,"1/31/2022",2022,63
661,"M","W",56,"MURDER",50,"2/2/2007",2007,40
662,"M","W",56,"AGG ROBBERY",15,"3/24/2015",2015,48
663,"M","B",60,"MURDER",70,"5/30/1986",1986,23
664,"M","W",61,"MURDER",50,"1/11/2022",2022,60
665,"M","B",56,"AGG ROBBERY",25,"5/21/2009",2009,42
666,"M","W",58,"MURDER",55,"8/20/1993",1993,28
667,"M","H",66,"MURDER",35,"1/7/2008",2008,51
668,"M","W",58,"MURDER",35,"12/2/2009",2009,44
669,"M","H",59,"AGG ROBBERY",40,"8/30/2006",2006,42
670,"M","W",72,"MURDER",22,"8/7/2006",2006,55
671,"M","B",63,"MURDER",50,"4/19/2002",2002,42
672,"M","W",56,"AGG ROBBERY",25,"11/28/2005",2005,38
673,"M","W",56,"AGG ROBBERY",60,"4/27/1994",1994,27
674,"M","H",64,"MURDER",40,"6/21/2006",2006,47
675,"M","W",60,"MURDER",38,"2/6/2003",2003,40
676,"M","H",77,"MURDER",40,"2/11/1999",1999,53
677,"M","H",74,"MURDER",18,"6/11/2013",2013,64
678,"M","H",58,"AGG ROBBERY",35,"5/19/2005",2005,40
679,"M","B",60,"AGG ROBBERY",30,"1/20/1998",1998,35
680,"M","W",58,"MURDER",15,"5/25/2022",2022,57
681,"M","B",59,"AGG ROBBERY",60,"8/19/1999",1999,35
682,"M","W",57,"MURDER",15,"10/18/2012",2012,46
683,"M","W",76,"AGG ROBBERY",99,"10/8/1993",1993,46
684,"M","W",56,"MURDER",60,"11/10/1983",1983,16
685,"M","H",56,"AGG ROBBERY",12,"4/11/2016",2016,49
686,"M","B",58,"AGG ROBBERY",25,"6/24/2010",2010,45
687,"M","W",58,"MURDER",75,"7/17/1998",1998,33
688,"M","B",56,"AGG ROBBERY",65,"3/13/2003",2003,36
689,"M","B",58,"AGG ROBBERY",45,"11/2/2005",2005,40
690,"M","W",57,"AGG ROBBERY",30,"5/7/1992",1992,26
691,"M","B",61,"MURDER",40,"9/18/1995",1995,33
692,"M","W",63,"MURDER",7,"4/15/2019",2019,59
693,"M","H",58,"AGG ROBBERY",40,"12/17/1999",1999,34
694,"M","B",56,"AGG ROBBERY",20,"3/8/2012",2012,45
695,"M","B",57,"AGG ROBBERY",10,"3/24/2017",2017,51
696,"M","B",56,"AGG ROBBERY",75,"2/15/1991",1991,24
697,"M","B",57,"AGG ROBBERY",50,"9/12/1995",1995,29
698,"M","B",55,"AGG ROBBERY",60,"10/14/1999",1999,31
699,"M","B",56,"AGG ROBBERY",20,"4/19/2011",2011,44
700,"M","H",56,"MURDER",45,"11/19/1993",1993,26
701,"M","B",58,"AGG ROBBERY",20,"3/16/2004",2004,39
702,"M","H",59,"MURDER",60,"8/14/2017",2017,53
703,"M","W",60,"AGG ROBBERY",50,"5/24/2001",2001,38
704,"M","B",60,"MURDER",75,"3/29/1995",1995,32
705,"M","H",58,"AGG ROBBERY",25,"7/19/2016",2016,51
706,"M","B",57,"AGG ROBBERY",99,"8/22/2018",2018,52
707,"M","B",57,"MURDER",32,"3/2/2012",2012,46
708,"M","W",56,"AGG ROBBERY",65,"5/2/2002",2002,35
709,"M","W",60,"MURDER",50,"12/8/2014",2014,51
710,"M","W",66,"MURDER",35,"2/22/1999",1999,42
711,"M","B",59,"AGG ROBBERY",20,"5/11/2009",2009,45
712,"M","B",56,"MURDER",50,"2/22/1991",1991,24
713,"M","W",59,"AGG ROBBERY",45,"11/12/2003",2003,39
714,"M","W",58,"MURDER",45,"3/7/2012",2012,47
715,"M","B",58,"MURDER",65,"9/5/2002",2002,37
716,"M","W",57,"MURDER",35,"5/10/2000",2000,34
717,"M","W",56,"MURDER",60,"8/18/2022",2022,55
718,"M","H",57,"MURDER",35,"8/31/2007",2007,41
719,"F","B",57,"MURDER",46,"4/13/2006",2006,40
720,"M","H",56,"MURDER",42,"10/21/2008",2008,41
721,"M","W",71,"MURDER",75,"11/8/2019",2019,67
722,"M","B",56,"AGG ROBBERY",99,"11/13/1995",1995,28
723,"M","B",56,"MURDER",50,"10/9/2017",2017,50
724,"F","W",62,"AGG ROBBERY",20,"12/12/2017",2017,56
725,"M","B",68,"AGG ROBBERY",75,"12/12/2001",2001,46
726,"M","B",62,"MURDER",45,"11/4/2016",2016,55
727,"M","B",57,"AGG ROBBERY",35,"1/26/1994",1994,28
728,"M","W",56,"MURDER",40,"1/27/2022",2022,55
729,"M","H",58,"MURDER",90,"4/23/2010",2010,45
730,"F","W",61,"MURDER",40,"2/3/2010",2010,48
731,"M","B",56,"AGG ROBBERY",75,"6/6/1996",1996,29
732,"M","I",60,"AGG ROBBERY",40,"12/16/1986",1986,23
733,"M","B",58,"MURDER",50,"1/29/2010",2010,45
734,"M","H",64,"MURDER",30,"1/19/2006",2006,47
735,"M","H",59,"MURDER",50,"4/22/2014",2014,50
736,"M","H",56,"AGG ROBBERY",75,"7/11/1991",1991,24
737,"M","B",56,"MURDER",45,"3/19/2007",2007,40
738,"M","W",59,"MURDER",99,"4/10/2007",2007,43
739,"M","W",58,"MURDER",50,"8/19/1987",1987,22
740,"M","B",56,"MURDER",99,"5/12/1999",1999,32
741,"M","W",59,"AGG ROBBERY",30,"3/16/1995",1995,31
742,"M","H",56,"MURDER",60,"2/11/2005",2005,38
743,"M","H",66,"MURDER",40,"7/18/2016",2016,59
744,"M","B",56,"AGG ROBBERY",25,"8/10/2011",2011,44
746,"M","W",66,"MURDER",40,"1/16/2001",2001,44
747,"M","W",56,"AGG ROBBERY",28,"9/11/2009",2009,42
748,"M","B",56,"AGG ROBBERY",99,"2/2/1994",1994,27
749,"M","B",61,"MURDER",60,"5/23/2007",2007,45
750,"M","W",58,"MURDER",50,"12/10/2007",2007,42
751,"M","W",58,"MURDER",18,"6/6/2018",2018,53
752,"M","H",55,"AGG ROBBERY",10,"10/20/2016",2016,48
753,"M","H",65,"MURDER",65,"2/15/1985",1985,27
754,"M","W",56,"AGG ROBBERY",30,"9/5/2017",2017,50
755,"M","B",57,"AGG ROBBERY",25,"6/22/2007",2007,41
756,"M","W",58,"MURDER",104,"9/24/1984",1984,19
757,"M","B",57,"AGG ROBBERY",40,"4/9/2015",2015,49
758,"M","H",61,"AGG ROBBERY",39,"3/31/2005",2005,43
759,"M","B",56,"AGG ROBBERY",99,"3/14/1985",1985,18
760,"M","H",55,"MURDER",50,"12/10/2007",2007,39
761,"M","B",62,"AGG ROBBERY",55,"1/11/2006",2006,45
762,"M","H",55,"MURDER",99,"12/12/1996",1996,28
763,"M","H",57,"MURDER",50,"1/25/2010",2010,44
764,"F","W",56,"MURDER",30,"11/10/1998",1998,31
765,"M","B",59,"MURDER",35,"7/1/1994",1994,30
766,"M","W",57,"MURDER",18,"12/14/2021",2021,55
767,"M","H",55,"MURDER",60,"1/18/2013",2013,45
768,"M","H",56,"MURDER",40,"11/3/2011",2011,44
769,"M","W",57,"AGG ROBBERY",50,"2/5/2009",2009,43
770,"M","W",55,"MURDER",40,"10/20/2005",2005,37
771,"M","B",57,"AGG ROBBERY",75,"5/14/2007",2007,41
772,"M","B",63,"AGG ROBBERY",35,"6/28/2007",2007,47
773,"M","H",57,"AGG ROBBERY",55,"4/26/2022",2022,56
774,"M","H",57,"MURDER",45,"10/4/1999",1999,33
775,"M","W",56,"MURDER",99,"9/20/2005",2005,38
776,"M","W",59,"MURDER",20,"3/15/2007",2007,43
777,"M","H",57,"AGG ROBBERY",30,"12/5/1995",1995,29
778,"M","W",60,"MURDER",45,"6/27/2005",2005,42
779,"M","H",57,"MURDER",45,"7/23/2007",2007,41
780,"M","B",56,"MURDER",75,"10/28/1999",1999,32
781,"M","B",55,"MURDER",60,"8/6/2004",2004,36
782,"M","B",56,"MURDER",20,"2/1/2006",2006,39
783,"M","H",57,"MURDER",25,"5/25/2001",2001,35
784,"M","W",56,"MURDER",25,"2/5/2010",2010,43
785,"M","B",55,"AGG ROBBERY",75,"10/27/2005",2005,37
786,"M","W",60,"AGG ROBBERY",22,"8/19/2010",2010,47
787,"M","B",59,"AGG ROBBERY",60,"10/16/2015",2015,51
788,"M","W",55,"AGG ROBBERY",20,"8/11/2008",2008,40
789,"F","W",56,"MURDER",48,"5/19/1989",1989,22
790,"M","B",55,"AGG ROBBERY",55,"3/28/2007",2007,39
791,"M","B",54,"MURDER",50,"8/19/2005",2005,36
792,"M","H",56,"MURDER",50,"3/1/2013",2013,46
793,"M","H",55,"AGG ROBBERY",8,"8/6/2020",2020,52
794,"M","W",70,"MURDER",30,"9/22/2008",2008,55
795,"M","B",55,"AGG ROBBERY",99,"7/13/2005",2005,37
796,"M","W",55,"AGG ROBBERY",75,"10/14/1998",1998,30
797,"M","B",66,"AGG ROBBERY",82,"4/13/2017",2017,60
798,"M","H",57,"MURDER",102,"6/26/1985",1985,19
799,"M","W",55,"MURDER",50,"5/14/1998",1998,30
800,"M","H",56,"MURDER",60,"8/17/1998",1998,31
801,"M","H",55,"MURDER",35,"3/13/2002",2002,34
802,"M","W",57,"MURDER",99,"8/22/1995",1995,29
803,"M","W",59,"MURDER",35,"4/11/1995",1995,31
804,"M","W",59,"MURDER",25,"11/9/2007",2007,43
805,"M","B",55,"AGG ROBBERY",31,"1/19/2012",2012,44
806,"M","W",60,"MURDER",35,"1/31/2014",2014,51
807,"M","B",59,"AGG ROBBERY",60,"10/24/2000",2000,36
808,"F","H",59,"MURDER",75,"4/19/2005",2005,41
809,"M","B",60,"MURDER",42,"6/7/2022",2022,59
810,"M","H",56,"AGG ROBBERY",45,"8/26/2004",2004,37
811,"M","H",57,"AGG ROBBERY",60,"9/19/2002",2002,36
812,"F","W",64,"MURDER",99,"8/30/1996",1996,37
813,"M","B",58,"AGG ROBBERY",45,"11/11/2005",2005,40
814,"M","B",64,"AGG ROBBERY",15,"10/5/2017",2017,58
815,"M","H",58,"MURDER",60,"3/4/2002",2002,37
816,"M","W",55,"AGG ROBBERY",15,"3/15/2019",2019,51
817,"M","H",55,"AGG ROBBERY",30,"8/18/1995",1995,27
818,"M","W",59,"MURDER",40,"7/8/1996",1996,32
819,"M","B",56,"MURDER",40,"8/27/1996",1996,29
820,"M","W",56,"MURDER",60,"12/2/2015",2015,48
821,"M","W",56,"MURDER",99,"2/26/1998",1998,31
822,"M","H",59,"MURDER",45,"4/10/2008",2008,44
823,"M","B",58,"MURDER",75,"7/1/2003",2003,38
824,"M","B",55,"MURDER",60,"2/7/2019",2019,51
825,"M","W",60,"AGG ROBBERY",99,"4/6/2006",2006,43
826,"M","B",55,"AGG ROBBERY",40,"6/27/1990",1990,22
827,"M","W",61,"MURDER",99,"4/12/2000",2000,38
828,"M","B",66,"MURDER",40,"3/18/1991",1991,34
829,"M","H",56,"MURDER",20,"12/3/2021",2021,54
830,"M","B",57,"MURDER",20,"9/14/2022",2022,56
831,"M","W",56,"AGG ROBBERY",40,"11/10/2015",2015,48
832,"M","B",54,"AGG ROBBERY",48,"6/23/1993",1993,24
833,"M","B",63,"AGG ROBBERY",60,"1/30/2002",2002,42
834,"F","B",62,"MURDER",30,"12/14/2021",2021,60
835,"M","B",56,"AGG ROBBERY",12,"12/19/2017",2017,50
836,"M","B",59,"MURDER",46,"9/6/2000",2000,36
837,"M","B",57,"AGG ROBBERY",45,"1/20/1994",1994,28
838,"M","H",68,"MURDER",40,"2/12/2010",2010,55
839,"M","B",58,"AGG ROBBERY",15,"1/15/2016",2016,51
840,"M","W",59,"MURDER",45,"12/23/1986",1986,22
841,"M","W",57,"MURDER",50,"1/3/2000",2000,34
842,"M","B",57,"MURDER",99,"8/20/2002",2002,36
843,"M","W",61,"AGG ROBBERY",35,"3/31/2005",2005,43
844,"M","B",58,"MURDER",40,"11/6/2015",2015,50
845,"F","B",61,"MURDER",30,"7/8/2016",2016,54
846,"M","B",55,"AGG ROBBERY",15,"8/24/2012",2012,44
847,"M","H",71,"MURDER",25,"6/26/2008",2008,56
848,"M","W",54,"AGG ROBBERY",25,"9/11/2008",2008,39
849,"M","H",56,"MURDER",46,"2/1/2010",2010,43
850,"M","H",56,"AGG ROBBERY",9,"3/19/2018",2018,51
851,"M","W",65,"MURDER",12,"7/6/2022",2022,64
852,"M","B",56,"AGG ROBBERY",30,"3/12/1992",1992,25
853,"M","B",59,"AGG ROBBERY",36,"8/26/2019",2019,55
854,"M","B",57,"MURDER",32,"7/8/2002",2002,36
855,"M","B",55,"MURDER",30,"2/23/2016",2016,48
856,"M","B",55,"AGG ROBBERY",65,"5/24/2000",2000,32
857,"M","H",53,"MURDER",40,"10/20/2000",2000,30
858,"M","H",56,"MURDER",45,"6/30/1995",1995,28
859,"M","B",68,"MURDER",40,"11/21/2014",2014,59
860,"M","H",56,"MURDER",45,"1/9/1989",1989,22
861,"M","H",55,"AGG ROBBERY",12,"3/13/2020",2020,52
862,"F","B",56,"MURDER",45,"12/7/2017",2017,50
863,"M","B",60,"AGG ROBBERY",75,"7/14/1999",1999,36
864,"F","B",60,"MURDER",30,"5/28/2013",2013,50
865,"F","H",60,"MURDER",40,"8/19/2008",2008,45
866,"M","B",58,"AGG ROBBERY",15,"8/28/2018",2018,53
867,"M","B",57,"AGG ROBBERY",25,"5/31/2019",2019,53
868,"M","B",58,"AGG ROBBERY",50,"8/18/2006",2006,41
